Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2,row_id_3
de Souza 2009,-59.70322222,-1.741694444,Brazil,Neotropics,Pitheciidae,Pithecia,Pithecia  pithecia  chrysocephala,Pithecia_chrysocephala,1,2008,Tropical_and_suptropical_moist_broadleaf_forest,Pithecia chrysocephala,Least Concern,115,c,Pithecia_chrysocephala_c,4037,88,area,1,0,844.5301013,14,2565,1409
de Souza 2009,-59.71677778,-1.671083333,Brazil,Neotropics,Pitheciidae,Pithecia,Pithecia  pithecia  chrysocephala,Pithecia_chrysocephala,0,2008,Tropical_and_suptropical_moist_broadleaf_forest,Pithecia chrysocephala,Least Concern,115,c,Pithecia_chrysocephala_c,4024,116,area,1,0,948.3406777,1,2566,1410
Pyritz et al. 2010,-62.895966,-17.740141,Bolivia,Neotropics,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus_donacophilus,0,2006,Tropical and Subtropical Dry Broadleaf Forest,Plecturocebus donacophilus,Least Concern,121,a,Plecturocebus_donacophilus_a,3065,1,area,0,495.4068798,11.09597748,1,2655,1411
Pyritz et al. 2010,-63.166785,-17.925957,Bolivia,Neotropics,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus_donacophilus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Plecturocebus donacophilus,Least Concern,121,a,Plecturocebus_donacophilus_a,3069,40,area,0,96.9709789,54.35148293,5,2656,1412
Pyritz et al. 2010,-62.927585,-17.845909,Bolivia,Neotropics,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus_donacophilus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Plecturocebus donacophilus,Least Concern,121,a,Plecturocebus_donacophilus_a,3066,259,area,1,0,249.1893249,2,2657,1413
Pyritz et al. 2010,-63.064902,-17.78048,Bolivia,Neotropics,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus_donacophilus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Plecturocebus donacophilus,Least Concern,121,a,Plecturocebus_donacophilus_a,3067,74,area,1,0,266.3974933,3,2658,1414
Pyritz et al. 2010,-63.147683,-17.92593,Bolivia,Neotropics,Pitheciidae,Callicebus,Callicebus donacophilus,Plecturocebus_donacophilus,1,2006,Tropical and Subtropical Dry Broadleaf Forest,Plecturocebus donacophilus,Least Concern,121,a,Plecturocebus_donacophilus_a,3068,235,area,1,0,447.506414,4,2659,1415
Boveda-Penalba et al. 2009,-77.46416667,-5.688055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3609,789,area,1,0,0.090664879,83,2668,1416
Boveda-Penalba et al. 2009,-76.13916667,-6.576666667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3528,5,area,0,95.21810693,0.181329758,2,2669,1417
Boveda-Penalba et al. 2009,-76.56055556,-6.624444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3549,515,area,0,183.1556856,0.271994637,23,2670,1418
Boveda-Penalba et al. 2009,-76.54138889,-7.098611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3548,1,area,0,30.11060924,0.543989273,22,2671,1419
Boveda-Penalba et al. 2009,-76.47166667,-6.450277778,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3545,5,area,0,30.11060924,0.81598391,19,2672,1420
Boveda-Penalba et al. 2009,-77.30361111,-5.786388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3602,4,area,0,150.5530462,1.087978547,76,2673,1421
Boveda-Penalba et al. 2009,-76.34472222,-6.560833333,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3538,1,area,0,242.7594926,1.178643425,12,2674,1422
Boveda-Penalba et al. 2009,-76.49694444,-7.013611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3546,1,area,0,30.11060924,2.175957093,20,2675,1423
Boveda-Penalba et al. 2009,-76.56555556,-7.044722222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3551,7,area,0,30.11060924,2.44795173,25,2676,1424
Boveda-Penalba et al. 2009,-77.34138889,-5.954166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3605,176,area,0,127.7484959,3.354600518,79,2677,1425
Boveda-Penalba et al. 2009,-76.80166667,-6.804444444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3580,845,area,1,0,5.167898096,54,2678,1426
Boveda-Penalba et al. 2009,-77.24916667,-5.831944444,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3601,688,area,1,0,5.439892733,75,2679,1427
Boveda-Penalba et al. 2009,-77.32138889,-5.939722222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3604,54,area,0,85.16566392,5.983882006,78,2680,1428
Boveda-Penalba et al. 2009,-77.48388889,-5.749166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3611,5,area,0,108.5653455,6.255876643,85,2681,1429
Boveda-Penalba et al. 2009,-76.80527778,-6.808333333,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3581,217,area,0,42.58283196,8.88515813,55,2682,1430
Boveda-Penalba et al. 2009,-77.05583333,-6.033611111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3592,4,area,0,30.11060924,8.88515813,66,2683,1431
Boveda-Penalba et al. 2009,-76.94166667,-6.058888889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3588,757,area,1,0,9.70114204,62,2684,1432
Boveda-Penalba et al. 2009,-76.99111111,-6.026388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3590,779,area,1,0,10.15446643,64,2685,1433
Boveda-Penalba et al. 2009,-77.24027778,-5.967222222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3599,783,area,1,0,10.87978547,73,2686,1434
Boveda-Penalba et al. 2009,-76.7825,-7.118055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3576,445,area,0,30.11060924,12.33042353,50,2687,1435
Boveda-Penalba et al. 2009,-76.34416667,-6.908055556,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3537,1,area,0,42.58283196,18.49563529,11,2688,1436
Boveda-Penalba et al. 2009,-76.84194444,-6.171388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3586,1177,area,1,0,32.45802664,60,2689,1437
Boveda-Penalba et al. 2009,-76.28111111,-6.7025,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3534,1,area,0,90.33182772,48.14305068,8,2690,1438
Boveda-Penalba et al. 2009,-76.35333333,-6.907222222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3540,767,area,1,0,68.45198355,14,2691,1439
Boveda-Penalba et al. 2009,-76.57,-7.044722222,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3553,618,area,1,0,78.9691095,27,2692,1440
Boveda-Penalba et al. 2009,-76.60472222,-7.011111111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3556,942,area,1,0,129.2881173,30,2693,1441
Boveda-Penalba et al. 2009,-76.56805556,-6.961388889,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3552,927,area,1,0,169.6339884,26,2694,1442
Boveda-Penalba et al. 2009,-76.56111111,-6.971111111,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3550,889,area,1,0,430.2048503,24,2695,1443
Boveda-Penalba et al. 2009,-76.79611111,-6.929166667,Peru,Neotropics,Pitheciidae,Callicebus,Callicebus oenanthe,Plecturocebus_oenanthe,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Plecturocebus oenanthe,Critically Endangered,123,a,Plecturocebus_oenanthe_a,3579,876,area,1,0,881.4439525,53,2696,1444
Carretero-Pinzon 2013,-73.62535278,3.599527778,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3617,1,area,0,331.7014064,0.450925504,2,2749,1445
Carretero-Pinzon 2013,-73.63235,3.593169444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3618,116,area,1,0,1.893887117,3,2750,1446
Carretero-Pinzon 2013,-73.64106667,3.616869444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2152,103,area,1,0,4.779504147,3,2751,1447
Carretero-Pinzon 2013,-73.62370278,3.593808333,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2150,128,area,1,0,13.07600191,1,2752,1448
Carretero-Pinzon 2013,-73.63553611,3.62705,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3616,128,area,1,0,17.67627976,1,2753,1449
Carretero-Pinzon 2013,-73.64568333,3.616525,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2153,93,area,1,0,18.396582,4,2754,1450
Carretero-Pinzon 2013,-73.63789444,3.607894444,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2004,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,2151,110,area,1,0,22.00375494,2,2755,1451
Carretero-Pinzon 2013,-73.64549722,3.597327778,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,1,2007,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,3619,83,area,1,0,77.19844629,4,2756,1452
Carretero-Pinzon 2013,-73.47668333,3.562508333,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2009,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,4511,104,area,1,0,131.8179247,3,2757,1453
Carretero-Pinzon 2013,-73.48628056,3.562497222,Colombia,Neotropics,Pitheciidae,Callicebus,Callicebus ornatus,Plecturocebus_ornatus,0,2009,Tropical and Subtropical Grasslands Savannas and Shrublands,Plecturocebus ornatus,Vulnerable,124,a,Plecturocebus_ornatus_a,4512,134,area,1,0,147.5964041,4,2758,1454
Ancrenaz et al. 2004,117.9981,5.405167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1406,6,area,0,67.21094069,0.361384844,70,2760,1455
Ancrenaz et al. 2004,118.0138,5.398306,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1340,4,area,0,30.05764644,0.632423477,4,2761,1456
Ancrenaz et al. 2004,117.8255,5.482722,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1348,1,area,0,67.21094069,1.084154532,12,2762,1457
Ancrenaz et al. 2004,118.3108,5.6495,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1360,1,area,0,67.21094069,1.987616642,24,2763,1458
Ancrenaz et al. 2004,118.0152,5.398306,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1402,4,area,0,30.05764644,5.059387815,66,2764,1459
Ancrenaz et al. 2004,117.8642,5.479167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1349,1,area,0,85.01586251,26.20040118,13,2765,1460
Ancrenaz et al. 2004,118.0246,5.411167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1401,4,area,0,95.05062387,51.40699405,65,2766,1461
Ancrenaz et al. 2004,117.8493,5.477167,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1350,2,area,0,67.21094069,134.4351619,14,2767,1462
Ancrenaz et al. 2004,118.2936,5.524444,Malaysia,Asia,Hominidae,Pongo,Pongo pygmaeus,Pongo_pygmaeus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Pongo pygmaeus,Critically Endangered,125,a,Pongo_pygmaeus_a,1376,860,area,1,0,388.4887072,40,2768,1463
Ravaloharimanitra et al 2011,48.5356,-18.9212,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4555,6,area,0,330.1215089,0.192885329,43,2792,1464
Ravaloharimanitra et al 2011,48.9144,-18.6655,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4540,2,area,0,69.4415813,0.482213321,28,2793,1465
Ravaloharimanitra et al 2011,48.8467,-18.5697,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4530,4,area,0,31.05521925,0.578655986,18,2794,1466
Ravaloharimanitra et al 2011,48.9828,-18.7234,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4542,1,area,0,62.1104385,0.578655986,30,2795,1467
Ravaloharimanitra et al 2011,48.6006,-18.7996,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4551,1,area,0,158.3511689,0.578655986,39,2796,1468
Ravaloharimanitra et al 2011,48.8371,-18.5376,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4532,99,area,0,219.5935612,1.3501973,20,2797,1469
Ravaloharimanitra et al 2011,48.5966,-18.7619,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4552,7,area,0,62.1104385,1.543082628,40,2798,1470
Ravaloharimanitra et al 2011,48.8165,-18.665,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4534,692,area,1,0,2.411066606,22,2799,1471
Ravaloharimanitra et al 2011,48.8932,-18.6688,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4539,2,area,0,62.1104385,2.700394599,27,2800,1472
Ravaloharimanitra et al 2011,48.9182,-18.6618,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,0,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4541,1,area,0,31.05521925,3.85770657,29,2801,1473
Ravaloharimanitra et al 2011,48.8139,-18.6502,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4535,5,area,0,62.1104385,3.954149235,23,2802,1474
Ravaloharimanitra et al 2011,48.8092,-18.8008,Madagascar,Madagascar,Lemuridae,Prolemur,Prolemur simus,Prolemur_simus,1,2009,Tropical_and_suptropical_moist_broadleaf_forest,Prolemur simus,Critically Endangered,127,c,Prolemur_simus_c,4548,418,area,1,0,9.644266426,36,2803,1475
