Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
Mekonnen et al. 2012,38.70758179,6.793781694,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4742,1,area,0,476.2044193,0.725666077,4,1659
Mekonnen et al. 2012,38.67975873,6.786364554,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4743,1,area,0,404.072849,0.725666077,5,1660
Mekonnen et al. 2012,38.86886536,6.734492136,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4740,1,area,0,134.6909497,0.816374336,2,1661
Mekonnen et al. 2012,38.49452576,6.214557354,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4766,1,area,0,150.5890597,0.816374336,28,1662
Mekonnen et al. 2012,38.50137691,6.272475726,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4764,1,area,0,60.23562388,0.907082596,26,1663
Mekonnen et al. 2012,38.39929936,6.222056206,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4771,6,area,0,30.11781194,0.907082596,33,1664
Mekonnen et al. 2012,38.65082177,6.743539441,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4749,1,area,0,85.18603622,1.904873452,11,1665
Mekonnen et al. 2012,38.71665595,6.70513677,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4748,1,area,0,90.35343582,2.26770649,10,1666
Mekonnen et al. 2012,38.67845932,6.284862694,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4760,122,area,0,30.11781194,4.172579941,22,1667
Mekonnen et al. 2012,38.82505296,6.805507686,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4746,126,area,1,0,6.80311947,8,1668
Mekonnen et al. 2012,38.54292592,6.167526149,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4767,1,area,0,124.1789198,11.06640767,29,1669
Mekonnen et al. 2012,38.74054176,6.135943115,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4762,1,area,0,108.5913152,18.05094366,24,1670
Mekonnen et al. 2012,38.5517789,6.826842487,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4770,62,area,1,0,20.68148319,32,1671
Mekonnen et al. 2012,38.4702757,6.529970227,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Montane Grasslands Shrublands,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4769,69,area,1,0,22.58635664,31,1672
Mekonnen et al. 2012,38.70463167,6.253026767,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4759,1,area,0,42.59301811,71.3874003,21,1673
Mekonnen et al. 2012,38.92251693,6.551347407,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4750,3,area,0,60.23562388,264.7774098,12,1674
Mekonnen et al. 2012,38.97838405,6.490336696,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4752,680,area,1,0,382.3353142,14,1675
Mekonnen et al. 2012,38.89765337,5.983023471,Ethiopia,Africa,Cercopithecidae,Chlorocebus,Chlorocebus djamdjamensis,Chlorocebus_djamdjamensis,1,2010,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus djamdjamensis,Vulnerable,54,b,Chlorocebus_djamdjamensis_b,4772,191,area,1,0,2505.815671,34,1676
Butynski & De Jong 2012,35.82146,-1.95555,Kenya,Africa,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus hilgerti,Chlorocebus_pygerythrus,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus pygerythrus,Least Concern,55,b,Chlorocebus_pygerythrus_b,5570,1,area,0,258.151833,0.180114511,6,1677
Butynski & De Jong 2012,35.8687,-1.65288,Kenya,Africa,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus hilgerti,Chlorocebus_pygerythrus,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus pygerythrus,Least Concern,55,b,Chlorocebus_pygerythrus_b,5566,1,area,0,192.1548195,1.981259616,2,1678
Butynski & De Jong 2012,35.85988,-1.97199,Kenya,Africa,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus hilgerti,Chlorocebus_pygerythrus,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus pygerythrus,Least Concern,55,b,Chlorocebus_pygerythrus_b,5569,1,area,0,161.6063242,4.322748252,5,1679
Butynski & De Jong 2012,35.86922,-1.65214,Kenya,Africa,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus hilgerti,Chlorocebus_pygerythrus,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus pygerythrus,Least Concern,55,b,Chlorocebus_pygerythrus_b,5571,1,area,0,123.7325074,5.763664337,7,1680
Butynski & De Jong 2012,35.87152,-1.87967,Kenya,Africa,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus hilgerti,Chlorocebus_pygerythrus,1,2012,Tropical_and_suptropical_moist_broadleaf_forest,Chlorocebus pygerythrus,Least Concern,55,b,Chlorocebus_pygerythrus_b,5568,1,area,0,42.43989992,13.14835927,4,1681
Onderdonk & Chapman 2000,30.29818333,0.513855556,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,46,1,area,0,30.0008027,0.090004816,10,1682
Onderdonk & Chapman 2000,30.32058333,0.557166667,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,52,1,area,0,212.1377103,0.180009633,16,1683
Onderdonk & Chapman 2000,30.28604444,0.4994,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,42,1,area,0,127.2826262,0.270014449,6,1684
Onderdonk & Chapman 2000,30.33110833,0.528366667,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,56,1,area,0,108.1694324,0.72003853,20,1685
Onderdonk & Chapman 2000,30.32351111,0.540236111,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,0,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,55,422,area,1,0,0.900048163,19,1686
Onderdonk & Chapman 2000,30.30695278,0.519116667,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,48,314,area,1,0,1.080057795,12,1687
Onderdonk & Chapman 2000,30.32359,0.597612,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,37,1,area,0,318.9129072,1.170062612,1,1688
Onderdonk & Chapman 2000,30.3034,0.517333333,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,47,1,area,0,42.42754206,1.170062612,11,1689
Onderdonk & Chapman 2000,30.32103333,0.570613889,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,53,1,area,0,152.9746784,1.530081877,17,1690
Onderdonk & Chapman 2000,30.28786944,0.505383333,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,45,105,area,1,0,1.530081877,9,1691
Onderdonk & Chapman 2000,30.322775,0.543197222,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,54,399,area,1,0,2.250120407,18,1692
Onderdonk & Chapman 2000,30.30201111,0.520497222,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,43,284,area,1,0,2.43013004,7,1693
Onderdonk & Chapman 2000,30.31536944,0.530658333,Uganda,Africa,Cercopithecidae,Colobus,Colobus guereza,Colobus_guereza,1,1995,Tropical_and_suptropical_moist_broadleaf_forest,Colobus guereza,Least Concern,56,c,Colobus_guereza_c,51,1,area,0,305.9493568,4.860260079,15,1694
Lehman et al. 2006b,47.46253611,-20.64066944,Madagascar,Madagascar,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Daubentonia_madagascariensis,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Daubentonia madagascariensis,Endangered,58,b,Daubentonia_madagascariensis_b,1134,458,area,1,0,1328.970235,1,1695
Lehman et al. 2006b,47.72308611,-20.27262778,Madagascar,Madagascar,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Daubentonia_madagascariensis,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Daubentonia madagascariensis,Endangered,58,b,Daubentonia_madagascariensis_b,1139,335,area,1,0,4813.273443,6,1696
Lehman et al. 2006b,47.66185,-20.06117778,Madagascar,Madagascar,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Daubentonia_madagascariensis,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Daubentonia madagascariensis,Endangered,58,b,Daubentonia_madagascariensis_b,1136,530,area,1,0,5009.545728,3,1697
Lehman et al. 2006b,47.63302778,-20.43349444,Madagascar,Madagascar,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Daubentonia_madagascariensis,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Daubentonia madagascariensis,Endangered,58,b,Daubentonia_madagascariensis_b,1135,532,area,1,0,6423.735548,2,1698
Lehman et al. 2006b,47.74981667,-19.90872778,Madagascar,Madagascar,Daubentoniidae,Daubentonia,Daubentonia madagascariensis,Daubentonia_madagascariensis,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Daubentonia madagascariensis,Endangered,58,b,Daubentonia_madagascariensis_b,1140,500,area,1,0,6861.314859,7,1699
Johnson et al. 2008,47.86245,-22.57235,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur albocollaris,Eulemur_cinereiceps,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur cinereiceps,Critically Endangered,59,a,Eulemur_cinereiceps_a,2495,1,area,0,192.0447071,1.536715397,4,1700
Johnson et al. 2008,47.7421,-22.63638333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur albocollaris,Eulemur_cinereiceps,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur cinereiceps,Critically Endangered,59,a,Eulemur_cinereiceps_a,2494,39,area,1,0,29.40248793,3,1701
Johnson et al. 2008,47.71825,-23.18625,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur albocollaris,Eulemur_cinereiceps,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur cinereiceps,Critically Endangered,59,a,Eulemur_cinereiceps_a,2492,65,area,1,0,393.2966939,1,1702
Johnson et al. 2008,47.73063333,-23.02828333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur albocollaris,Eulemur_cinereiceps,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur cinereiceps,Critically Endangered,59,a,Eulemur_cinereiceps_a,2493,5,area,0,64.01490237,1486.925818,2,1703
Johnson et al. 2008,47.18516667,-22.78441667,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur albocollaris,Eulemur_cinereiceps,1,2000,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur cinereiceps,Critically Endangered,59,a,Eulemur_cinereiceps_a,654,377,area,1,0,6666.248583,1,1704
Hending et al. 2018,50.12819722,-14.13979444,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6255,1,area,0,186.2276823,0.374927023,26,1705
Hending et al. 2018,50.12458333,-14.13738333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6252,1,area,0,43.29705667,1.12478107,23,1706
Hending et al. 2018,49.91531111,-13.07770833,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6248,1,area,0,196.0357618,1.499708093,19,1707
Hending et al. 2018,49.62138333,-13.30645278,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6233,6,area,0,110.3862684,2.155830384,4,1708
Hending et al. 2018,49.84481389,-13.087675,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6241,44,area,1,0,3.093147942,12,1709
Hending et al. 2018,49.61619722,-13.25658333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6232,149,area,0,43.29705667,3.468074966,3,1710
Hending et al. 2018,49.90319444,-13.07926667,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6245,1,area,0,43.29705667,4.874051303,16,1711
Hending et al. 2018,49.91214444,-13.04340278,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6247,249,area,1,0,136.8483635,18,1712
Hending et al. 2018,49.83931111,-13.28858889,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6240,56,area,1,0,170.2168686,11,1713
Hending et al. 2018,49.90853889,-13.09544167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6246,1,area,0,30.61564238,484.5931777,17,1714
Hending et al. 2018,50.12521667,-14.06653889,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6253,202,area,0,30.61564238,589.9476712,24,1715
Hending et al. 2018,49.75534444,-13.22766389,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6237,223,area,1,0,850.5219524,8,1716
Hending et al. 2018,49.70594444,-13.14909722,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6236,1,area,0,43.29705667,942.5665367,7,1717
Hending et al. 2018,49.62339444,-13.23781111,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur coronatus,Eulemur_coronatus,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur coronatus,Endangered,60,a,Eulemur_coronatus_a,6234,324,area,1,0,2418.373032,5,1718
Lehman et al. 2006b,47.46253611,-20.64066944,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur fulvus,Vulnerable,61,a,Eulemur_fulvus_a,1141,458,area,1,0,1328.970235,1,1719
Lehman et al. 2006b,47.72308611,-20.27262778,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur fulvus,Vulnerable,61,a,Eulemur_fulvus_a,1146,335,area,1,0,4813.273443,6,1720
Lehman et al. 2006b,47.63302778,-20.43349444,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur fulvus,Vulnerable,61,a,Eulemur_fulvus_a,1142,532,area,1,0,6423.735548,2,1721
Lehman et al. 2006b,47.74981667,-19.90872778,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur fulvus,Vulnerable,61,a,Eulemur_fulvus_a,1147,500,area,1,0,6861.314859,7,1722
Lehman et al. 2006b,47.71146111,-20.09241389,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur fulvus,Vulnerable,61,a,Eulemur_fulvus_a,1145,209,area,1,0,7931.558037,5,1723
Hending et al. 2018,50.12819722,-14.13979444,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6281,1,area,0,186.2276823,0.374927023,26,1724
Hending et al. 2018,50.12458333,-14.13738333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6278,1,area,0,43.29705667,1.12478107,23,1725
Hending et al. 2018,49.91531111,-13.07770833,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6274,1,area,0,196.0357618,1.499708093,19,1726
Hending et al. 2018,49.62138333,-13.30645278,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6259,6,area,0,110.3862684,2.155830384,4,1727
Hending et al. 2018,49.84481389,-13.087675,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6267,44,area,1,0,3.093147942,12,1728
Hending et al. 2018,49.61619722,-13.25658333,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6258,149,area,0,43.29705667,3.468074966,3,1729
Hending et al. 2018,49.90319444,-13.07926667,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6271,1,area,0,43.29705667,4.874051303,16,1730
Hending et al. 2018,49.91214444,-13.04340278,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6273,249,area,1,0,136.8483635,18,1731
Hending et al. 2018,49.83931111,-13.28858889,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6266,56,area,1,0,170.2168686,11,1732
Hending et al. 2018,49.90853889,-13.09544167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6272,1,area,0,30.61564238,484.5931777,17,1733
Hending et al. 2018,50.11960278,-14.07008889,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6277,802,area,1,0,596.2276989,22,1734
