Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
"Steffens & Lehman, 2018",46.69006718,-16.29802569,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2011,Tropical and Subtropical Dry Broadleaf Forest,Eulemur fulvus,Vulnerable,61,b,Eulemur_fulvus_b,5262,1,area,0,61.3005709,0.845495998,34,1818
"Steffens & Lehman, 2018",46.69358597,-16.32120608,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,1,2011,Tropical and Subtropical Dry Broadleaf Forest,Eulemur fulvus,Vulnerable,61,b,Eulemur_fulvus_b,5247,1,area,0,153.2514272,2.724375995,19,1819
"Steffens & Lehman, 2018",46.71798194,-16.31697064,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2011,Tropical and Subtropical Dry Broadleaf Forest,Eulemur fulvus,Vulnerable,61,b,Eulemur_fulvus_b,5249,1,area,0,374.134414,8.079183984,21,1820
"Steffens & Lehman, 2018",46.71073209,-16.34064553,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2011,Tropical and Subtropical Dry Broadleaf Forest,Eulemur fulvus,Vulnerable,61,b,Eulemur_fulvus_b,5236,1,area,0,319.9983747,15.12498397,8,1821
"Steffens & Lehman, 2018",46.71503726,-16.32160136,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur fulvus,Eulemur_fulvus,0,2011,Tropical and Subtropical Dry Broadleaf Forest,Eulemur fulvus,Vulnerable,61,b,Eulemur_fulvus_b,5246,1,area,0,498.950498,549.4784549,18,1822
Hending et al. 2018,49.65639444,-13.29544167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6261,2,area,0,110.3862684,0.187463512,6,1823
Hending et al. 2018,49.91531111,-13.07770833,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6274,220,area,0,96.81516195,0.187463512,19,1824
Hending et al. 2018,49.56821111,-13.29270556,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6256,1,area,0,61.23128476,0.562390535,1,1825
Hending et al. 2018,50.01778333,-13.38733056,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6276,265,area,1,0,5.155246571,21,1826
Hending et al. 2018,49.85609444,-13.24547222,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6268,629,area,1,0,6.561222908,13,1827
Hending et al. 2018,49.62138333,-13.30645278,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6259,261,area,1,0,9.748102607,4,1828
Hending et al. 2018,49.97858333,-13.41409167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6275,1,area,0,61.23128476,11.34154246,20,1829
Hending et al. 2018,49.84481389,-13.087675,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6267,660,area,1,0,19.02754643,12,1830
Hending et al. 2018,49.86538333,-13.08716111,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6269,817,area,1,0,26.33862339,14,1831
Hending et al. 2018,49.81462222,-13.25697778,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6264,689,area,1,0,33.08730981,9,1832
Hending et al. 2018,49.83610833,-13.28518056,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6265,412,area,1,0,648.3425551,10,1833
Hending et al. 2018,49.75534444,-13.22766389,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6263,373,area,1,0,1700.856441,8,1834
Hending et al. 2018,49.90853889,-13.09544167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6272,499,area,1,0,1884.758146,17,1835
Hending et al. 2018,49.61008333,-13.28096389,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,1,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6257,225,area,1,0,3087.430305,2,1836
Hending et al. 2018,49.70594444,-13.14909722,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical and Subtropical Dry Broadleaf Forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6262,72,area,0,43.29705667,3239.27575,7,1837
Hending et al. 2018,50.12817778,-14.09174167,Madagascar,Madagascar,Lemuridae,Eulemur,Eulemur sanfordi,Eulemur_sanfordi,0,2017,Tropical_and_suptropical_moist_broadleaf_forest,Eulemur sanfordi,Endangered,63,a,Eulemur_sanfordi_a,6280,1043,area,1,0,6108.498528,25,1838
Butynski & De Jong 2012,35.82146,-1.95555,Kenya,Africa,Galagidae,Galago,Galago senegalensis,Galago_senegalensis,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Galago senegalensis,Least Concern,64,b,Galago_senegalensis_b,5587,1,area,0,134.2067474,0.090057255,6,1839
Butynski & De Jong 2012,35.85869,-1.63585,Kenya,Africa,Galagidae,Galago,Galago senegalensis,Galago_senegalensis,1,2012,Tropical and Subtropical Grasslands Savannas and Shrublands,Galago senegalensis,Least Concern,64,b,Galago_senegalensis_b,5584,1,area,0,365.0818234,0.990629808,3,1840
Butynski & De Jong 2012,35.87152,-1.87967,Kenya,Africa,Galagidae,Galago,Galago senegalensis,Galago_senegalensis,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Galago senegalensis,Least Concern,64,b,Galago_senegalensis_b,5585,1,area,0,30.00954103,21.52368401,4,1841
Butynski & De Jong 2012,35.85988,-1.97199,Kenya,Africa,Galagidae,Galago,Galago senegalensis,Galago_senegalensis,0,2012,Tropical_and_suptropical_moist_broadleaf_forest,Galago senegalensis,Least Concern,64,b,Galago_senegalensis_b,5586,1,area,0,84.87979984,297.4591141,5,1842
Butynski & De Jong 2012,35.86922,-1.65214,Kenya,Africa,Galagidae,Galago,Galago senegalensis,Galago_senegalensis,1,2012,Tropical_and_suptropical_moist_broadleaf_forest,Galago senegalensis,Least Concern,64,b,Galago_senegalensis_b,5588,1,area,0,60.01908205,1067.448647,7,1843
Henschel 2008,12.14141,-1.16782,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,0,2005,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,2223,140,area,1,0,9933.622915,14,1844
Henschel 2008,12.35336,-0.18525,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,1597,323,area,1,0,9936.161511,9,1845
Henschel 2008,12.56184,0.08613,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,1,2004,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,2040,151,area,1,0,9956.790695,37,1846
Henschel 2008,12.59106,0.18321,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,1,2004,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,2024,189,area,1,0,9968.132439,21,1847
Henschel 2008,12.491,-0.22376,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,1,2003,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,1595,66,area,1,0,9970.631759,7,1848
Henschel 2008,12.21,-1.27982,Gabon,Africa,Hominidae,Gorilla,Gorilla gorilla,Gorilla_gorilla,0,2004,Tropical_and_suptropical_moist_broadleaf_forest,Gorilla gorilla,Critically Endangered,65,a,Gorilla_gorilla_a,2007,157,area,1,0,9978.844085,4,1849
Lehman et al. 2006b,47.46253611,-20.64066944,Madagascar,Madagascar,Lemuridae,Hapalemur,Hapalemur griseus,Hapalemur_griseus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Hapalemur griseus,Vulnerable,67,b,Hapalemur_griseus_b,1155,788,area,1,0,6534.986203,1,1850
Lehman et al. 2006b,47.71146111,-20.09241389,Madagascar,Madagascar,Lemuridae,Hapalemur,Hapalemur griseus,Hapalemur_griseus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Hapalemur griseus,Vulnerable,67,b,Hapalemur_griseus_b,1159,172,area,1,0,8434.759398,5,1851
Lehman et al. 2006b,47.74981667,-19.90872778,Madagascar,Madagascar,Lemuridae,Hapalemur,Hapalemur griseus,Hapalemur_griseus,0,2001,Tropical_and_suptropical_moist_broadleaf_forest,Hapalemur griseus,Vulnerable,67,b,Hapalemur_griseus_b,1161,536,area,1,0,8553.037452,7,1852
Lehman et al. 2006b,47.72308611,-20.27262778,Madagascar,Madagascar,Lemuridae,Hapalemur,Hapalemur griseus,Hapalemur_griseus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Hapalemur griseus,Vulnerable,67,b,Hapalemur_griseus_b,1160,514,area,1,0,8849.37594,6,1853
Lehman et al. 2006b,47.63302778,-20.43349444,Madagascar,Madagascar,Lemuridae,Hapalemur,Hapalemur griseus,Hapalemur_griseus,1,2001,Tropical_and_suptropical_moist_broadleaf_forest,Hapalemur griseus,Vulnerable,67,b,Hapalemur_griseus_b,1156,737,area,1,0,8966.268309,2,1854
Kakati et al. 2009,95.73888889,27.71555556,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1443,1,area,0,31.95624857,257.5470996,6,1855
Kakati et al. 2009,95.69361111,27.51583333,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1438,540,area,1,0,336.2817601,1,1856
Kakati et al. 2009,95.59138889,27.50055556,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1440,507,area,1,0,1015.278852,3,1857
Kakati et al. 2009,95.75975833,27.49135,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1452,504,area,1,0,2059.866196,15,1858
Kakati et al. 2009,95.69888889,27.4925,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1439,430,area,1,0,2371.434872,2,1859
Kakati et al. 2009,95.82361111,27.45361111,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1442,466,area,1,0,2915.939684,5,1860
Kakati et al. 2009,95.71017222,27.58611111,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1445,299,area,1,0,3492.816593,8,1861
Kakati et al. 2009,95.66277778,27.45305556,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1448,312,area,1,0,5439.329387,11,1862
Kakati et al. 2009,95.97111111,27.38638889,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1446,254,area,1,0,6364.231878,9,1863
Kakati et al. 2009,95.58472222,27.25305556,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1447,217,area,1,0,7288.623767,10,1864
Kakati et al. 2009,95.43277778,27.21472222,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1453,188,area,1,0,7450.382136,16,1865
Kakati et al. 2009,95.50916667,27.34083333,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2002,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,b,Hoolock_hoolock_b,1451,126,area,1,0,9053.362637,14,1866
Sharma et al. 2013,94.73440278,27.29661944,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2496,1,area,0,396.5543603,0.196569201,1,1867
Sharma et al. 2013,95.65478611,27.87857778,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2508,82,area,1,0,132.7824952,13,1868
Sharma et al. 2013,95.73721111,27.708525,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2512,1,area,0,31.35037487,258.0953607,17,1869
Sharma et al. 2013,94.95704722,27.29856389,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2503,334,area,1,0,267.5306823,8,1870
Sharma et al. 2013,95.76405833,27.83913889,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2514,170,area,1,0,429.20885,19,1871
Sharma et al. 2013,95.04186667,27.34435278,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2497,252,area,1,0,448.6692009,2,1872
Sharma et al. 2013,95.83874167,27.8439,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2517,166,area,1,0,501.7428851,22,1873
Sharma et al. 2013,95.66771111,27.74264167,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2499,233,area,1,0,535.7493569,4,1874
Sharma et al. 2013,95.84890278,27.50577222,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2518,376,area,1,0,831.3894349,23,1875
Sharma et al. 2013,95.58644444,27.49790556,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2505,520,area,1,0,1079.656336,10,1876
Sharma et al. 2013,95.86481667,27.39257222,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2519,293,area,1,0,1130.17462,24,1877
Sharma et al. 2013,95.66943611,27.71108889,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2500,184,area,1,0,1175.68039,5,1878
Sharma et al. 2013,95.63884167,27.634975,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2506,522,area,1,0,1452.646394,11,1879
Sharma et al. 2013,95.68966944,27.95264167,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2509,186,area,1,0,1553.19154,14,1880
Sharma et al. 2013,94.90331667,27.35041944,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,0,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2502,273,area,1,0,1556.533217,7,1881
Sharma et al. 2013,95.75894444,27.48872778,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2513,484,area,1,0,2005.398987,18,1882
Sharma et al. 2013,95.83371944,27.94846111,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2501,368,area,1,0,2072.822223,6,1883
Sharma et al. 2013,95.814525,27.45648611,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2515,531,area,1,0,2875.512554,20,1884
Sharma et al. 2013,95.70428889,27.58478611,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2511,283,area,1,0,3288.013022,16,1885
Sharma et al. 2013,95.64525278,27.50120278,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2507,450,area,1,0,3594.75926,12,1886
Sharma et al. 2013,95.96555,27.38766111,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2520,230,area,1,0,5683.307019,25,1887
Sharma et al. 2013,95.69877222,27.39518611,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2510,151,area,1,0,7701.876143,15,1888
Sharma et al. 2013,95.41818889,27.19078611,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2498,110,area,1,0,8431.83587,3,1889
Sharma et al. 2013,95.52897222,27.32490833,India,Asia,Hylobatidae,Hoolock,Hoolock hoolock,Hoolock_hoolock,1,2006,Tropical_and_suptropical_moist_broadleaf_forest,Hoolock hoolock,Endangered,68,c,Hoolock_hoolock_c,2504,57,area,1,0,9403.084291,9,1890
Aquino et al. 2016c,-77.33103128,-8.653672698,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,0,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6044,1,area,0,30.163812,0.181971111,3,1891
Aquino et al. 2016c,-76.34663569,-9.259755778,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,0,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6046,9,area,0,95.38634884,1.910696665,5,1892
Aquino et al. 2016c,-75.88303136,-9.774108553,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,0,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6048,623,area,1,0,5822.984564,7,1893
Aquino et al. 2016c,-75.99629013,-9.509310537,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,0,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6047,781,area,1,0,8032.477792,6,1894
Aquino et al. 2016c,-76.69548045,-8.613076987,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,1,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6043,560,area,1,0,8892.200306,2,1895
Aquino et al. 2016c,-76.3236612,-8.925323434,Peru,Neotropics,Atelidae,Lagothrix,Lagothrix flavicauda,Lagothrix_flavicauda,1,2015,Tropical_and_suptropical_moist_broadleaf_forest,Lagothrix flavicauda,Critically Endangered,70,c,Lagothrix_flavicauda_c,6045,448,area,1,0,9684.775479,4,1896
