Source,X,Y,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Occurrence,Sample_yea,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
Fialho et al. 2014,-35.13313889,-7.044277778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3227,75,75
Fialho et al. 2014,-35.08883333,-7.05825,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3228,75,75
Fialho et al. 2014,-35.01186111,-7.077861111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3229,75,75
Fialho et al. 2014,-35.02219444,-7.15275,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3230,75,75
Fialho et al. 2014,-35.08825,-7.192805556,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3231,75,75
Fialho et al. 2014,-34.86075,-7.14575,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3232,75,75
Fialho et al. 2014,-34.95783333,-7.025166667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3233,75,75
Fialho et al. 2014,-34.92133333,-6.994111111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3234,75,75
Fialho et al. 2014,-34.91580556,-7.006833333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Mangroves,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3235,50,75
Fialho et al. 2014,-34.97588889,-7.51325,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3236,75,75
Fialho et al. 2014,-34.99244444,-7.600861111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3237,75,75
Fialho et al. 2014,-35.46830556,-7.608083333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3238,75,75
Fialho et al. 2014,-35.39194444,-7.609166667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3239,75,75
Fialho et al. 2014,-35.013,-7.777611111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3240,75,75
Fialho et al. 2014,-35.05261111,-8.525777778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Mangroves,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3241,50,75
Fialho et al. 2014,-35.40391667,-8.712666667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3242,75,75
Fialho et al. 2014,-35.83636111,-9.262611111,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3243,75,75
Fialho et al. 2014,-35.50072222,-9.227416667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3244,75,75
Fialho et al. 2014,-36.06397222,-9.881972222,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3245,75,75
Fialho et al. 2014,-36.30797222,-10.113,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3246,75,75
Fialho et al. 2014,-36.23536111,-9.757416667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3247,75,75
Fialho et al. 2014,-35.98216667,-9.516777778,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3248,75,75
Fialho et al. 2014,-36.22758333,-10.01591667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3249,75,75
Fialho et al. 2014,-36.18222222,-10.03508333,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3250,75,75
Fialho et al. 2014,-36.29533333,-10.00791667,Brazil,Neotropics,Atelidae,Alouatta,Alouatta belzebul,Alouatta_belzebul,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Alouatta belzebul,Vulnerable,2,a,Alouatta_belzebul_a,3251,75,75
Fialho et al. 2014,-34.97961111,-6.437222222,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3628,75,75
Fialho et al. 2014,-34.97116667,-6.557944444,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3629,75,75
Fialho et al. 2014,-35.13152778,-6.570138889,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3630,75,75
Fialho et al. 2014,-35.13305556,-6.610527778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3631,75,75
Fialho et al. 2014,-35.06152778,-6.637666667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3632,75,75
Fialho et al. 2014,-35.08458333,-6.646611111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3633,75,75
Fialho et al. 2014,-35.10597222,-6.731888889,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3634,75,75
Fialho et al. 2014,-35.10827778,-6.758444444,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3635,75,75
Fialho et al. 2014,-35.18247222,-6.726055556,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3636,75,75
Fialho et al. 2014,-35.07908333,-6.930694444,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3637,75,75
Fialho et al. 2014,-35.07394444,-6.960055556,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3638,75,75
Fialho et al. 2014,-34.91027778,-6.860277778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3639,75,75
Fialho et al. 2014,-35.10283333,-6.96225,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3640,75,75
Fialho et al. 2014,-35.09102778,-7.015111111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3641,75,75
Fialho et al. 2014,-35.15441667,-7.042833333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3642,75,75
Fialho et al. 2014,-35.13313889,-7.044277778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3643,75,75
Fialho et al. 2014,-35.08883333,-7.05825,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3644,75,75
Fialho et al. 2014,-35.01186111,-7.077861111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3645,75,75
Fialho et al. 2014,-35.02219444,-7.15275,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3646,75,75
Fialho et al. 2014,-35.08825,-7.192805556,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3647,75,75
Fialho et al. 2014,-34.86075,-7.14575,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3648,75,75
Fialho et al. 2014,-34.95783333,-7.025166667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3649,75,75
Fialho et al. 2014,-34.92133333,-6.994111111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3650,75,75
Fialho et al. 2014,-34.91580556,-7.006833333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Mangroves,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3651,50,75
Fialho et al. 2014,-34.97588889,-7.51325,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3652,75,75
Fialho et al. 2014,-34.99244444,-7.600861111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3653,75,75
Fialho et al. 2014,-35.46830556,-7.608083333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3654,75,75
Fialho et al. 2014,-35.39194444,-7.609166667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3655,75,75
Fialho et al. 2014,-35.013,-7.777611111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3656,75,75
Fialho et al. 2014,-35.05261111,-8.525777778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Mangroves,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3657,50,75
Fialho et al. 2014,-35.40391667,-8.712666667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3658,75,75
Fialho et al. 2014,-35.83636111,-9.262611111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3659,75,75
Fialho et al. 2014,-35.50072222,-9.227416667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3660,75,75
Fialho et al. 2014,-36.06397222,-9.881972222,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3661,75,75
Fialho et al. 2014,-36.30797222,-10.113,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3662,75,75
Fialho et al. 2014,-36.23536111,-9.757416667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,1,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3663,75,75
Fialho et al. 2014,-35.98216667,-9.516777778,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3664,75,75
Fialho et al. 2014,-36.22758333,-10.01591667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3665,75,75
Fialho et al. 2014,-36.18222222,-10.03508333,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3666,75,75
Fialho et al. 2014,-36.29533333,-10.00791667,Brazil,Neotropics,Cebidae,Sapajus,Sapajus flavius,Sapajus_flavius,0,2007,Tropical and Subtropical Dry Broadleaf Forest,Sapajus flavius,Endangered,145,a,Sapajus_flavius_a,3667,75,75
Flesher 2015,-39.165345,-13.906258,Brazil,Neotropics,Cebidae,Sapajus,Sapajus xanthosternos,Sapajus_xanthosternos,1,2005,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus xanthosternos,Critically Endangered,149,b,Sapajus_xanthosternos_b,2322,75,75
Flesher 2015,-39.218675,-13.82894444,Brazil,Neotropics,Cebidae,Sapajus,Sapajus xanthosternos,Sapajus_xanthosternos,1,2005,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus xanthosternos,Critically Endangered,149,b,Sapajus_xanthosternos_b,2323,75,75
Flesher 2015,-39.31685278,-13.77003889,Brazil,Neotropics,Cebidae,Sapajus,Sapajus xanthosternos,Sapajus_xanthosternos,0,2005,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus xanthosternos,Critically Endangered,149,b,Sapajus_xanthosternos_b,2324,75,75
Flesher 2015,-39.20414722,-13.80980556,Brazil,Neotropics,Cebidae,Sapajus,Sapajus xanthosternos,Sapajus_xanthosternos,1,2005,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus xanthosternos,Critically Endangered,149,b,Sapajus_xanthosternos_b,2325,75,75
Flesher 2015,-39.25717778,-13.82911111,Brazil,Neotropics,Cebidae,Sapajus,Sapajus xanthosternos,Sapajus_xanthosternos,1,2005,Tropical_and_suptropical_moist_broadleaf_forest,Sapajus xanthosternos,Critically Endangered,149,b,Sapajus_xanthosternos_b,2326,75,75
Galan-Acedo (thesis) 2013,-95.05496667,18.54116389,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5659,75,75
Galan-Acedo (thesis) 2013,-95.05496111,18.54964722,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5660,75,75
Galan-Acedo (thesis) 2013,-95.04255556,18.57376111,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5661,75,75
Galan-Acedo (thesis) 2013,-95.05468056,18.59326389,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5662,75,75
Galan-Acedo (thesis) 2013,-95.06172778,18.58888333,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5663,75,75
Galan-Acedo (thesis) 2013,-95.05951389,18.60282778,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5664,75,75
Galan-Acedo (thesis) 2013,-95.06535833,18.61791944,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5665,75,75
Galan-Acedo (thesis) 2013,-95.06573056,18.61197778,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5666,75,75
Galan-Acedo (thesis) 2013,-95.07775,18.594225,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5667,75,75
Galan-Acedo (thesis) 2013,-95.07659167,18.59854167,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5668,75,75
Galan-Acedo (thesis) 2013,-95.08459722,18.600325,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5669,75,75
Galan-Acedo (thesis) 2013,-95.07678889,18.61055556,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5670,75,75
Galan-Acedo (thesis) 2013,-95.07507778,18.62049444,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5671,75,75
Galan-Acedo (thesis) 2013,-95.07665556,18.61883333,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5672,75,75
Galan-Acedo (thesis) 2013,-95.07906944,18.61620556,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5673,75,75
Galan-Acedo (thesis) 2013,-95.08431667,18.61978056,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5674,75,75
Galan-Acedo (thesis) 2013,-95.08730556,18.63896667,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,1,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5675,75,75
Galan-Acedo (thesis) 2013,-95.08451944,18.61558056,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5676,75,75
Galan-Acedo (thesis) 2013,-95.09599167,18.62524444,Mexico,Neotropics,Atelidae,Alouatta,Alouatta palliata,Alouatta_palliata,0,2013,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta palliata,Vulnerable,6,a,Alouatta_palliata_a,5677,75,75
